15 1193 1196 NUR NUR
15 1152 1191 MED MED
15 1098 1191 ADM MED
15 1193 1196 NUR NUR
15 1152 1191 MED MED
15 1193 1196 NUR NUR
15 1152 1191 MED MED
15 1152 1191 MED MED
15 1179 1365 ADM PAT
15 1193 1196 NUR NUR
15 1179 1365 ADM PAT
15 1193 1196 NUR NUR
15 1152 1191 MED MED
15 1193 1196 NUR NUR
15 1152 1191 MED MED
15 1193 1196 NUR NUR
15 1152 1191 MED MED
15 1193 1196 NUR NUR
15 1193 1196 NUR NUR
15 1168 1191 MED MED
15 1193 1196 NUR NUR
15 1168 1191 MED MED
15 1193 1196 NUR NUR
15 1193 1196 NUR NUR
15 1157 1191 MED MED
15 1193 1196 NUR NUR
15 1193 1196 NUR NUR
15 1157 1191 MED MED
15 1193 1196 NUR NUR
15 1098 1114 ADM NUR
15 1157 1191 MED MED
15 1144 1191 MED MED
15 1144 1157 MED MED
15 1193 1196 NUR NUR
15 1144 1191 MED MED
15 1144 1191 MED MED
15 1144 1157 MED MED
15 1193 1196 NUR NUR
15 1144 1191 MED MED
15 1193 1196 NUR NUR
15 1157 1191 MED MED
15 1144 1191 MED MED
15 1193 1196 NUR NUR
15 1098 1114 ADM NUR
15 1144 1191 MED MED
15 1193 1196 NUR NUR
15 1144 1191 MED MED
15 1144 1191 MED MED
15 1144 1191 MED MED
15 1144 1157 MED MED
15 1144 1157 MED MED
15 1144 1191 MED MED
15 1144 1191 MED MED
15 1098 1193 ADM NUR
15 1144 1191 MED MED
15 1114 1193 NUR NUR
15 1098 1193 ADM NUR
15 1098 1114 ADM NUR
15 1114 1193 NUR NUR
15 1098 1157 ADM MED
15 1098 1193 ADM NUR
15 1193 1196 NUR NUR
15 1157 1191 MED MED
15 1157 1191 MED MED
15 1157 1191 MED MED
15 1157 1191 MED MED
15 1157 1191 MED MED
15 1157 1191 MED MED
15 1157 1191 MED MED
16 1157 1191 MED MED
16 1157 1191 MED MED
16 1157 1191 MED MED
16 1157 1191 MED MED
16 1157 1191 MED MED
16 1157 1191 MED MED
16 1193 1365 NUR PAT
16 1157 1191 MED MED
16 1157 1191 MED MED
16 1157 1191 MED MED
16 1157 1191 MED MED
16 1157 1193 MED NUR
16 1098 1191 ADM MED
16 1157 1363 MED PAT
16 1191 1193 MED NUR
16 1157 1374 MED PAT
16 1191 1193 MED NUR
16 1193 1196 NUR NUR
16 1157 1363 MED PAT
16 1168 1191 MED MED
16 1157 1363 MED PAT
16 1157 1363 MED PAT
16 1157 1363 MED PAT
16 1157 1363 MED PAT
16 1152 1191 MED MED
16 1152 1191 MED MED
16 1152 1191 MED MED
16 1152 1191 MED MED
16 1152 1191 MED MED
16 1157 1363 MED PAT
16 1152 1191 MED MED
16 1157 1363 MED PAT
16 1152 1191 MED MED
16 1152 1191 MED MED
16 1152 1191 MED MED
16 1152 1191 MED MED
16 1168 1191 MED MED
16 1152 1365 MED PAT
16 1152 1365 MED PAT
16 1157 1363 MED PAT
16 1152 1365 MED PAT
16 1157 1363 MED PAT
16 1152 1365 MED PAT
16 1152 1365 MED PAT
16 1157 1363 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1152 1374 MED PAT
16 1152 1157 MED MED
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1157 1363 MED PAT
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1144 1159 MED MED
16 1152 1374 MED PAT
16 1144 1159 MED MED
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1144 1191 MED MED
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1144 1191 MED MED
16 1144 1191 MED MED
16 1152 1374 MED PAT
16 1144 1191 MED MED
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1144 1191 MED MED
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1152 1374 MED PAT
16 1157 1363 MED PAT
16 1152 1374 MED PAT
16 1144 1159 MED MED
16 1152 1374 MED PAT
16 1144 1191 MED MED
16 1193 1196 NUR NUR
16 1152 1374 MED PAT
16 1159 1191 MED MED
16 1144 1159 MED MED
16 1144 1191 MED MED
16 1152 1374 MED PAT
16 1144 1159 MED MED
16 1152 1374 MED PAT
16 1144 1159 MED MED
16 1152 1374 MED PAT
16 1116 1393 NUR PAT
16 1144 1159 MED MED
16 1152 1374 MED PAT
16 1116 1393 NUR PAT
16 1144 1159 MED MED
16 1179 1196 ADM NUR
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1144 1365 MED PAT
16 1144 1157 MED MED
16 1152 1374 MED PAT
16 1144 1157 MED MED
16 1157 1363 MED PAT
16 1157 1374 MED PAT
16 1157 1363 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1157 1159 MED MED
16 1152 1374 MED PAT
16 1157 1159 MED MED
16 1152 1374 MED PAT
16 1157 1159 MED MED
16 1157 1159 MED MED
16 1152 1374 MED PAT
16 1144 1168 MED MED
16 1157 1159 MED MED
16 1152 1374 MED PAT
16 1157 1159 MED MED
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1190 1193 NUR NUR
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1190 1193 NUR NUR
16 1144 1157 MED MED
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1152 1374 MED PAT
16 1144 1159 MED MED
16 1179 1193 ADM NUR
16 1179 1193 ADM NUR
16 1152 1374 MED PAT
16 1179 1193 ADM NUR
16 1152 1374 MED PAT
16 1179 1193 ADM NUR
16 1152 1374 MED PAT
16 1179 1193 ADM NUR
16 1152 1374 MED PAT
16 1179 1193 ADM NUR
16 1157 1159 MED MED
16 1152 1365 MED PAT
16 1179 1190 ADM NUR
16 1152 1365 MED PAT
16 1193 1196 NUR NUR
16 1144 1159 MED MED
16 1193 1196 NUR NUR
16 1179 1190 ADM NUR
16 1179 1193 ADM NUR
16 1179 1193 ADM NUR
16 1116 1393 NUR PAT
16 1179 1193 ADM NUR
16 1179 1196 ADM NUR
16 1179 1196 ADM NUR
16 1116 1393 NUR PAT
16 1179 1196 ADM NUR
16 1179 1193 ADM NUR
16 1179 1196 ADM NUR
16 1098 1144 ADM MED
16 1179 1196 ADM NUR
16 1098 1159 ADM MED
16 1179 1193 ADM NUR
16 1098 1144 ADM MED
16 1179 1193 ADM NUR
16 1179 1196 ADM NUR
16 1179 1193 ADM NUR
16 1144 1159 MED MED
16 1179 1193 ADM NUR
16 1179 1193 ADM NUR
16 1179 1193 ADM NUR
16 1144 1159 MED MED
16 1179 1196 ADM NUR
16 1179 1193 ADM NUR
16 1116 1365 NUR PAT
16 1179 1196 ADM NUR
16 1116 1365 NUR PAT
16 1116 1365 NUR PAT
16 1152 1159 MED MED
16 1179 1193 ADM NUR
16 1116 1365 NUR PAT
16 1159 1191 MED MED
16 1179 1193 ADM NUR
16 1116 1365 NUR PAT
16 1179 1193 ADM NUR
16 1116 1365 NUR PAT
16 1179 1190 ADM NUR
16 1144 1159 MED MED
16 1179 1193 ADM NUR
16 1116 1365 NUR PAT
16 1144 1159 MED MED
16 1152 1191 MED MED
16 1179 1193 ADM NUR
16 1116 1365 NUR PAT
16 1179 1190 ADM NUR
16 1144 1159 MED MED
16 1152 1191 MED MED
16 1179 1193 ADM NUR
16 1179 1190 ADM NUR
16 1152 1191 MED MED
16 1179 1193 ADM NUR
16 1116 1365 NUR PAT
16 1152 1191 MED MED
16 1179 1193 ADM NUR
16 1152 1191 MED MED
16 1179 1193 ADM NUR
16 1179 1196 ADM NUR
16 1152 1191 MED MED
16 1152 1191 MED MED
16 1152 1191 MED MED
16 1152 1191 MED MED
16 1152 1159 MED MED
16 1159 1191 MED MED
16 1152 1157 MED MED
16 1152 1191 MED MED
16 1144 1152 MED MED
16 1159 1191 MED MED
16 1152 1157 MED MED
16 1157 1191 MED MED
16 1152 1191 MED MED
16 1159 1191 MED MED
16 1144 1191 MED MED
16 1152 1157 MED MED
16 1152 1191 MED MED
16 1144 1152 MED MED
16 1144 1191 MED MED
16 1152 1157 MED MED
16 1152 1191 MED MED
16 1144 1152 MED MED
16 1144 1191 MED MED
16 1144 1152 MED MED
16 1144 1191 MED MED
16 1152 1157 MED MED
16 1152 1191 MED MED
16 1144 1152 MED MED
16 1144 1191 MED MED
16 1152 1191 MED MED
16 1144 1191 MED MED
16 1152 1157 MED MED
16 1193 1196 NUR NUR
16 1152 1191 MED MED
16 1144 1191 MED MED
16 1144 1191 MED MED
16 1152 1157 MED MED
16 1152 1191 MED MED
16 1159 1191 MED MED
16 1152 1191 MED MED
16 1159 1191 MED MED
16 1159 1191 MED MED
16 1159 1191 MED MED
16 1144 1159 MED MED
16 1144 1152 MED MED
16 1152 1159 MED MED
16 1179 1190 ADM NUR
16 1144 1159 MED MED
17 1144 1191 MED MED
17 1144 1157 MED MED
17 1190 1191 NUR MED
17 1179 1196 ADM NUR
17 1157 1191 MED MED
17 1144 1152 MED MED
17 1152 1159 MED MED
17 1179 1193 ADM NUR
17 1159 1191 MED MED
17 1144 1191 MED MED
17 1144 1157 MED MED
17 1157 1191 MED MED
17 1152 1191 MED MED
17 1159 1191 MED MED
17 1157 1191 MED MED
17 1159 1191 MED MED
17 1144 1191 MED MED
17 1157 1191 MED MED
17 1159 1191 MED MED
17 1144 1191 MED MED
17 1157 1191 MED MED
17 1144 1191 MED MED
17 1157 1191 MED MED
17 1144 1159 MED MED
17 1144 1191 MED MED
17 1157 1191 MED MED
17 1159 1191 MED MED
17 1144 1159 MED MED
17 1144 1191 MED MED
17 1157 1191 MED MED
17 1159 1191 MED MED
17 1144 1157 MED MED
17 1159 1191 MED MED
17 1144 1157 MED MED
17 1193 1196 NUR NUR
17 1159 1191 MED MED
17 1144 1157 MED MED
17 1144 1191 MED MED
17 1157 1191 MED MED
17 1159 1191 MED MED
17 1144 1191 MED MED
17 1157 1191 MED MED
17 1144 1191 MED MED
17 1144 1191 MED MED
17 1168 1191 MED MED
17 1144 1191 MED MED
17 1144 1191 MED MED
17 1144 1191 MED MED
17 1144 1191 MED MED
17 1144 1191 MED MED
17 1168 1191 MED MED
17 1144 1191 MED MED
17 1168 1191 MED MED
17 1168 1191 MED MED
17 1144 1179 MED ADM
17 1168 1191 MED MED
17 1168 1191 MED MED
17 1159 1191 MED MED
17 1159 1191 MED MED
17 1159 1191 MED MED
17 1159 1168 MED MED
17 1193 1196 NUR NUR
17 1098 1196 ADM NUR
17 1098 1193 ADM NUR
17 1193 1196 NUR NUR
17 1098 1261 ADM NUR
17 1098 1193 ADM NUR
17 1193 1196 NUR NUR
17 1098 1196 ADM NUR
17 1098 1193 ADM NUR
17 1098 1193 ADM NUR
17 1116 1378 NUR PAT
17 1144 1157 MED MED
17 1144 1157 MED MED
17 1157 1159 MED MED
17 1116 1378 NUR PAT
17 1157 1159 MED MED
17 1157 1191 MED MED
17 1157 1191 MED MED
17 1157 1159 MED MED
17 1157 1191 MED MED
17 1191 1193 MED NUR
17 1159 1191 MED MED
17 1157 1191 MED MED
17 1159 1191 MED MED
17 1157 1159 MED MED
17 1157 1191 MED MED
17 1159 1191 MED MED
17 1159 1191 MED MED
17 1159 1191 MED MED
17 1159 1191 MED MED
17 1159 1191 MED MED
17 1190 1196 NUR NUR
17 1159 1191 MED MED
17 1159 1191 MED MED
17 1159 1191 MED MED
17 1179 1261 ADM NUR
17 1159 1191 MED MED
17 1196 1393 NUR PAT
17 1159 1191 MED MED
17 1190 1196 NUR NUR
17 1159 1191 MED MED
17 1196 1393 NUR PAT
17 1159 1191 MED MED
17 1190 1196 NUR NUR
17 1159 1191 MED MED
17 1159 1191 MED MED
17 1196 1393 NUR PAT
17 1190 1196 NUR NUR
17 1116 1378 NUR PAT
17 1179 1193 ADM NUR
17 1159 1191 MED MED
17 1196 1393 NUR PAT
17 1098 1179 ADM ADM
17 1159 1191 MED MED
17 1190 1393 NUR PAT
17 1159 1191 MED MED
17 1190 1193 NUR NUR
17 1159 1191 MED MED
17 1193 1196 NUR NUR
17 1159 1191 MED MED
17 1159 1191 MED MED
17 1193 1305 NUR PAT
17 1190 1193 NUR NUR
17 1159 1191 MED MED
17 1193 1305 NUR PAT
17 1157 1179 MED ADM
17 1159 1179 MED ADM
17 1098 1116 ADM NUR
17 1157 1191 MED MED
17 1190 1193 NUR NUR
17 1159 1191 MED MED
17 1190 1196 NUR NUR
17 1190 1193 NUR NUR
17 1159 1191 MED MED
17 1190 1196 NUR NUR
17 1190 1193 NUR NUR
17 1196 1305 NUR PAT
17 1159 1191 MED MED
17 1190 1196 NUR NUR
17 1190 1193 NUR NUR
17 1159 1191 MED MED
17 1190 1196 NUR NUR
17 1179 1261 ADM NUR
17 1190 1193 NUR NUR
17 1098 1159 ADM MED
17 1144 1365 MED PAT
17 1190 1196 NUR NUR
17 1196 1305 NUR PAT
17 1098 1159 ADM MED
17 1190 1196 NUR NUR
17 1190 1196 NUR NUR
17 1098 1144 ADM MED
17 1190 1305 NUR PAT
17 1190 1193 NUR NUR
17 1196 1305 NUR PAT
17 1098 1144 ADM MED
17 1190 1305 NUR PAT
17 1193 1196 NUR NUR
17 1098 1144 ADM MED
17 1098 1144 ADM MED
17 1159 1191 MED MED
17 1193 1352 NUR PAT
17 1193 1196 NUR NUR
17 1190 1193 NUR NUR
17 1159 1191 MED MED
17 1144 1157 MED MED
